Crop_enc,State_enc,Season_enc,Year_int,Area,Production,Yield
18,5,1,2017,0.65,0.69,1049.0
18,7,0,2017,0.44,0.17,387.0
18,7,1,2017,2.41,1.35,560.0
18,11,1,2017,0.05,0.05,867.0
18,12,0,2017,0.33,0.21,636.0
18,12,1,2017,0.23,0.17,739.0
18,13,0,2017,0.03,0.01,440.0
18,13,1,2017,0.03,0.03,1000.0
18,14,0,2017,0.08,0.07,863.0
18,14,1,2017,0.12,0.45,3616.0
18,15,0,2017,0.16,0.09,537.0
18,15,1,2017,0.02,0.01,739.0
18,16,0,2017,0.41,0.29,694.0
18,16,1,2017,0.8,0.85,1071.0
18,17,0,2017,1.93,1.11,577.0
18,17,1,2017,1.48,0.9,611.0
18,20,0,2017,0.16,0.07,438.0
18,20,1,2017,3.73,3.78,1013.0
18,21,0,2017,0.81,0.54,667.0
18,21,1,2017,1.04,0.52,497.0
18,22,0,2017,0.02,0.03,1120.0
18,22,1,2017,0.25,0.23,937.0
18,23,1,2017,0.04,0.07,1760.0
18,24,0,2017,0.02,0.03,1594.0
18,24,1,2017,0.01,0.02,1569.0
18,25,0,2017,0.14,0.18,1249.0
18,25,1,2017,0.18,0.22,1204.0
18,26,0,2017,1.32,0.69,524.0
18,26,1,2017,1.47,0.86,583.0
18,29,1,2017,0.02,0.02,950.0
18,30,0,2017,11.38,3.62,318.0
18,30,1,2017,0.17,0.42,2432.0
18,31,0,2017,0.03,0.03,980.0
18,32,0,2017,0.85,0.6,703.0
18,32,1,2017,0.78,0.58,742.0
18,33,0,2017,0.02,0.02,1000.0
18,33,1,2017,0.06,0.06,1000.0
18,34,0,2017,0.05,0.03,726.0
18,34,1,2017,0.04,0.03,887.0
18,35,1,2017,2.94,4.32,1469.0
18,36,0,2017,0.28,0.27,964.0
18,36,1,2017,0.05,0.05,1000.0
18,37,0,2017,0.01,0.01,700.0
18,37,1,2017,1.08,1.31,1215.0
18,0,0,2017,18.85,8.31,441.0
18,0,1,2017,18.58,17.78,957.0
2,2,0,2017,0.32,0.21,655.0
2,12,0,2017,5.85,13.33,2279.0
2,13,0,2017,0.01,0.01,980.0
2,17,0,2017,0.07,0.05,677.0
2,20,0,2017,0.09,0.05,556.0
2,21,0,2017,0.06,0.01,236.0
2,26,0,2017,0.08,0.05,632.0
2,30,0,2017,1.42,1.68,1178.0
2,32,0,2017,0.04,0.01,312.0
2,33,0,2017,0.28,0.26,937.0
2,0,0,2017,8.24,15.68,1902.0
16,2,0,2017,0.06,0.02,413.0
16,4,0,2017,0.06,0.03,564.0
16,7,0,2017,0.56,0.1,188.0
16,12,0,2017,0.04,0.02,500.0
16,16,0,2017,0.05,0.03,567.0
16,17,0,2017,0.04,0.01,218.0
16,20,0,2017,0.61,0.21,344.0
16,21,0,2017,0.13,0.02,159.0
16,26,0,2017,0.59,0.22,368.0
16,37,0,2017,0.05,0.03,700.0
16,0,0,2017,2.18,0.7,321.0
27,2,0,2017,0.01,0.01,1889.0
27,3,0,2017,0.03,0.04,1417.0
27,7,0,2017,0.96,0.46,481.0
27,12,0,2017,1.46,1.15,791.0
27,14,0,2017,0.01,0.01,1677.0
27,16,0,2017,0.02,0.02,798.0
27,17,0,2017,2.77,2.53,913.0
27,20,0,2017,50.1,53.21,1062.0
27,21,0,2017,36.94,38.05,1030.0
27,22,0,2017,0.05,0.05,907.0
27,23,0,2017,0.02,0.04,1898.0
27,24,0,2017,0.01,0.02,1525.0
27,25,0,2017,0.25,0.32,1259.0
27,30,0,2017,8.86,10.7,1207.0
27,31,0,2017,0.03,0.03,975.0
27,33,0,2017,1.52,2.47,1624.0
27,35,0,2017,0.14,0.11,777.0
27,36,0,2017,0.1,0.12,1190.0
27,37,0,2017,0.01,0.01,750.0
27,0,0,2017,103.29,109.33,1058.0
29,2,0,2017,0.03,0.02,738.0
29,2,1,2017,0.06,0.09,1544.0
29,5,0,2017,0.01,0.01,1291.0
29,5,1,2017,0.08,0.12,1448.0
29,13,1,2017,0.05,0.09,1886.0
29,16,1,2017,0.02,0.01,518.0
29,17,0,2017,1.11,0.68,612.0
29,17,1,2017,0.62,0.39,629.0
29,20,0,2017,0.01,0.01,1000.0
29,20,1,2017,0.02,0.02,1000.0
29,21,0,2017,0.16,0.08,483.0
29,21,1,2017,0.24,0.13,512.0
29,25,1,2017,0.02,0.01,612.0
29,26,1,2017,0.12,0.15,1255.0
29,29,1,2017,0.06,0.1,1840.0
29,32,0,2017,0.01,0.01,1944.0
29,32,1,2017,0.06,0.05,795.0
29,33,0,2017,0.01,0.02,2119.0
29,33,1,2017,0.03,0.06,2135.0
29,35,1,2017,0.02,0.03,1442.0
29,37,1,2017,0.08,0.11,1400.0
29,0,0,2017,1.35,0.85,627.0
29,0,1,2017,1.48,1.37,924.0
22,16,1,2017,0.02,0.01,554.0
22,17,1,2017,0.34,0.28,818.0
22,20,1,2017,0.01,0.01,1000.0
22,21,1,2017,0.39,0.21,548.0
22,33,1,2017,0.04,0.02,567.0
22,37,1,2017,0.01,0.01,1000.0
22,0,1,2017,0.82,0.55,673.0
4,2,0,2017,6.46,20.87,549.0
4,12,0,2017,26.24,101.87,660.0
4,13,0,2017,6.65,16.27,416.0
4,17,0,2017,5.47,18.44,573.0
4,20,0,2017,6.03,16.2,457.0
4,21,0,2017,43.51,60.94,238.0
4,26,0,2017,1.45,4.08,478.0
4,29,0,2017,2.91,12.83,750.0
4,30,0,2017,5.84,18.93,551.0
4,32,0,2017,1.83,4.45,413.0
4,33,0,2017,18.97,51.95,466.0
4,0,0,2017,125.86,328.05,443.0
14,2,0,2017,0.05,0.47,1700.0
14,4,0,2017,0.03,0.2,1062.0
14,5,0,2017,0.21,1.7,1479.0
14,7,0,2017,0.01,0.02,347.0
14,20,0,2017,0.02,0.02,180.0
14,23,0,2017,0.04,0.26,1061.0
14,25,0,2017,0.02,0.12,1105.0
14,26,0,2017,0.06,0.31,894.0
14,34,0,2017,0.01,0.05,1651.0
14,37,0,2017,0.1,1.26,2193.0
14,0,0,2017,0.56,4.42,1420.0
10,2,0,2017,0.05,0.47,1700.0
10,4,0,2017,0.73,8.61,2114.0
10,5,0,2017,1.04,12.8,2211.0
10,7,0,2017,0.01,0.02,347.0
10,20,0,2017,0.08,0.11,248.0
10,23,0,2017,0.11,0.95,1532.0
10,25,0,2017,0.05,0.44,1600.0
10,26,0,2017,0.07,0.44,1105.0
10,34,0,2017,0.01,0.1,1642.0
10,37,0,2017,5.25,76.38,2616.0
10,0,0,2017,7.42,100.33,2435.0
1,5,1,2017,0.1,0.16,1587.0
1,7,1,2017,0.02,0.02,1052.0
1,13,1,2017,0.2,0.69,3450.0
1,14,1,2017,0.19,0.34,1768.0
1,15,1,2017,0.06,0.03,578.0
1,20,1,2017,1.3,2.98,2289.0
1,21,1,2017,0.24,0.17,708.0
1,25,1,2017,0.01,0.01,1036.0
1,29,1,2017,0.08,0.3,3880.0
1,30,1,2017,2.74,8.76,3198.0
1,35,1,2017,1.44,4.03,2801.0
1,36,1,2017,0.2,0.27,1337.0
1,37,1,2017,0.03,0.04,1429.0
1,0,1,2017,6.61,17.81,2695.0
11,4,1,2017,0.28,0.21,746.0
11,5,1,2017,1.38,1.48,1068.0
11,7,1,2017,0.13,0.05,352.0
11,13,1,2017,0.02,0.01,579.0
11,16,1,2017,0.69,0.62,900.0
11,20,1,2017,5.96,6.79,1139.0
11,22,1,2017,0.01,0.01,927.0
11,23,1,2017,0.01,0.01,1106.0
11,25,1,2017,0.02,0.02,822.0
11,26,1,2017,0.11,0.06,528.0
11,30,1,2017,0.31,0.34,1074.0
11,34,1,2017,0.03,0.02,716.0
11,35,1,2017,4.84,4.98,1029.0
11,36,1,2017,0.1,0.07,696.0
11,37,1,2017,1.58,1.55,980.0
11,0,1,2017,15.49,16.22,1047.0
12,4,1,2017,0.05,0.03,613.0
12,5,1,2017,0.12,0.1,851.0
12,7,1,2017,0.26,0.06,248.0
12,16,1,2017,0.52,0.3,570.0
12,17,1,2017,0.02,0.01,363.0
12,20,1,2017,1.62,0.86,531.0
12,21,1,2017,0.11,0.03,293.0
12,25,1,2017,0.06,0.05,813.0
12,26,1,2017,0.12,0.06,485.0
12,30,1,2017,0.05,0.05,1012.0
12,35,1,2017,0.26,0.16,602.0
12,37,1,2017,0.06,0.03,417.0
12,0,1,2017,3.26,1.74,533.0
9,4,0,2017,0.7,8.41,2165.0
9,5,0,2017,0.83,11.1,2393.0
9,20,0,2017,0.06,0.09,270.0
9,23,0,2017,0.07,0.68,1847.0
9,25,0,2017,0.03,0.33,1906.0
9,26,0,2017,0.01,0.13,2492.0
9,34,0,2017,0.01,0.05,1633.0
9,37,0,2017,5.15,75.12,2625.0
9,0,0,2017,6.86,95.91,2517.0
21,1,0,2018,0.05,0.11,2122.0
21,2,0,2018,15.64,52.43,3353.0
21,2,1,2018,6.44,29.91,4645.0
21,3,0,2018,1.33,2.4,1802.0
21,4,0,2018,20.24,40.75,2013.0
21,4,1,2018,4.01,11.46,2858.0
21,5,0,2018,30.99,60.19,1942.0
21,5,1,2018,0.6,1.36,2256.0
21,7,0,2018,36.06,65.27,1810.0
21,8,0,2018,0.14,0.3,2106.0
21,9,0,2018,0.01,0.02,1273.0
21,10,0,2018,0.06,0.17,2877.0
21,11,0,2018,0.26,0.7,2719.0
21,11,1,2018,0.11,0.29,2711.0
21,12,0,2018,8.09,18.19,2248.0
21,12,1,2018,0.3,0.93,3131.0
21,13,0,2018,14.47,45.16,3121.0
21,14,0,2018,0.72,1.15,1600.0
21,15,0,2018,2.62,6.16,2350.0
21,16,0,2018,15.27,28.94,1895.0
21,17,0,2018,9.85,29.45,2989.0
21,17,1,2018,1.54,4.86,3160.0
21,18,0,2018,1.52,4.3,2826.0
21,18,1,2018,0.46,1.49,3232.0
21,20,0,2018,23.73,44.5,1875.0
21,20,1,2018,0.18,0.45,2493.0
21,21,0,2018,14.17,31.44,2218.0
21,21,1,2018,0.48,1.32,2778.0
21,22,0,2018,0.39,0.89,2306.0
21,22,1,2018,1.95,3.13,1604.0
21,23,0,2018,0.97,1.6,1644.0
21,23,1,2018,0.14,0.42,3085.0
21,24,0,2018,0.35,0.59,1683.0
21,25,0,2018,2.09,3.46,1657.0
21,25,1,2018,0.05,0.1,1885.0
21,26,0,2018,35.85,68.08,1899.0
21,26,1,2018,2.74,9.26,3376.0
21,28,0,2018,0.13,0.47,3500.0
21,28,1,2018,0.05,0.17,3682.0
21,29,0,2018,31.03,128.22,4132.0
21,30,0,2018,1.98,4.53,2291.0
21,31,0,2018,0.09,0.17,1856.0
21,32,0,2018,15.73,54.7,3478.0
21,32,1,2018,1.49,6.61,4450.0
21,33,0,2018,11.89,41.34,3477.0
21,33,1,2018,7.43,25.36,3413.0
21,34,0,2018,1.99,5.61,2822.0
21,34,1,2018,0.71,2.33,3287.0
21,35,0,2018,57.19,154.58,2703.0
21,35,1,2018,0.29,0.87,2994.0
21,36,0,2018,2.39,5.62,2350.0
21,36,1,2018,0.17,0.56,3289.0
21,37,0,2018,42.33,118.92,2809.0
21,37,1,2018,12.8,43.5,3400.0
21,0,0,2018,399.64,1020.4,2553.0
21,0,1,2018,41.92,144.38,3444.0
13,2,0,2018,1.04,4.3,4134.0
13,2,1,2018,1.62,11.33,6992.0
13,3,0,2018,0.51,0.78,1530.0
13,4,0,2018,0.32,1.05,3254.0
13,5,0,2018,2.23,4.64,2078.0
13,5,1,2018,4.46,20.19,4524.0
13,7,0,2018,1.18,2.96,2503.0
13,12,0,2018,3.11,5.5,1770.0
13,12,1,2018,0.99,2.53,2563.0
13,13,0,2018,0.06,0.16,2644.0
13,14,0,2018,2.87,7.26,2530.0
13,15,0,2018,2.62,5.74,2189.0
13,16,0,2018,2.55,4.44,1740.0
13,16,1,2018,0.06,0.11,1905.0
13,17,0,2018,12.31,33.92,2755.0
13,17,1,2018,1.08,3.66,3377.0
13,20,0,2018,12.56,40.9,3256.0
13,20,1,2018,0.11,0.42,3809.0
13,21,0,2018,7.08,13.65,1928.0
13,21,1,2018,2.19,4.01,1833.0
13,22,1,2018,0.26,0.58,2205.0
13,23,0,2018,0.18,0.42,2294.0
13,24,0,2018,0.06,0.1,1797.0
13,25,0,2018,0.64,1.26,1982.0
13,25,1,2018,0.05,0.11,1983.0
13,26,0,2018,0.49,1.14,2307.0
13,26,1,2018,0.03,0.07,2610.0
13,29,0,2018,1.09,3.95,3625.0
13,30,0,2018,8.45,18.92,2240.0
13,31,0,2018,0.38,0.67,1768.0
13,32,0,2018,1.69,12.84,7598.0
13,32,1,2018,2.22,15.51,6998.0
13,33,0,2018,4.26,13.23,3105.0
13,33,1,2018,1.17,7.61,6502.0
13,34,0,2018,0.14,0.17,1289.0
13,34,1,2018,0.02,0.05,2138.0
13,35,0,2018,6.74,13.93,2067.0
13,35,1,2018,0.59,1.33,2254.0
13,36,0,2018,0.21,0.39,1866.0
13,37,0,2018,0.54,1.82,3396.0
13,37,1,2018,2.11,15.51,7362.0
13,0,0,2018,73.31,194.14,2648.0
13,0,1,2018,16.97,83.02,4893.0
17,2,0,2018,1.86,5.04,2708.0
17,2,1,2018,3.03,13.61,4491.0
17,3,0,2018,0.78,1.05,1355.0
17,4,0,2018,0.37,1.08,2883.0
17,5,0,2018,2.39,4.78,1999.0
17,5,1,2018,4.6,20.47,4446.0
17,7,0,2018,2.16,3.3,1529.0
17,7,1,2018,0.02,0.01,792.0
17,8,0,2018,0.01,0.02,1294.0
17,10,0,2018,0.05,0.06,1372.0
17,12,0,2018,7.55,15.06,1995.0
17,12,1,2018,1.35,2.97,2200.0
17,13,0,2018,4.71,9.15,1943.0
17,13,1,2018,0.15,0.58,3866.0
17,14,0,2018,2.94,7.32,2491.0
17,14,1,2018,0.2,0.36,1770.0
17,15,0,2018,2.92,5.9,2021.0
17,15,1,2018,0.07,0.05,649.0
17,16,0,2018,2.71,4.57,1683.0
17,16,1,2018,0.06,0.11,1905.0
17,17,0,2018,20.7,44.19,2135.0
17,17,1,2018,9.43,11.01,1167.0
17,20,0,2018,17.47,49.41,2828.0
17,20,1,2018,0.94,2.06,2195.0
17,21,0,2018,19.75,22.42,1135.0
17,21,1,2018,13.45,8.55,636.0
17,22,1,2018,0.26,0.58,2205.0
17,23,0,2018,0.21,0.44,2108.0
17,24,0,2018,0.06,0.1,1797.0
17,25,0,2018,0.74,1.38,1862.0
17,25,1,2018,0.06,0.11,1893.0
17,26,0,2018,1.28,1.62,1263.0
17,26,1,2018,0.03,0.07,2610.0
17,29,0,2018,1.1,3.96,3595.0
17,29,1,2018,0.07,0.25,3747.0
17,30,0,2018,56.0,61.81,1104.0
17,30,1,2018,2.26,8.13,3597.0
17,31,0,2018,0.4,0.69,1729.0
17,31,1,2018,0.01,0.01,1073.0
17,32,0,2018,4.99,19.02,3811.0
17,32,1,2018,4.25,18.06,4249.0
17,33,0,2018,4.7,13.6,2894.0
17,33,1,2018,1.38,7.95,5764.0
17,34,0,2018,0.15,0.18,1251.0
17,34,1,2018,0.03,0.06,1952.0
17,35,0,2018,17.04,33.6,1972.0
17,35,1,2018,2.1,5.88,2802.0
17,36,0,2018,1.69,2.19,1295.0
17,36,1,2018,0.23,0.33,1424.0
17,37,0,2018,0.62,1.9,3038.0
17,37,1,2018,2.11,15.52,7343.0
17,0,0,2018,175.35,313.84,1790.0
17,0,1,2018,46.11,116.75,2532.0
3,1,0,2018,0.05,0.11,2118.0
3,2,0,2018,17.5,57.47,3284.0
3,2,1,2018,9.47,43.52,4596.0
3,3,0,2018,2.11,3.45,1637.0
3,3,1,2018,0.04,0.08,1970.0
3,4,0,2018,20.62,41.83,2029.0
3,4,1,2018,4.18,11.69,2799.0
3,5,0,2018,33.39,64.98,1946.0
3,5,1,2018,26.77,86.49,3230.0
3,7,0,2018,38.22,68.57,1794.0
3,7,1,2018,1.07,1.64,1535.0
3,8,0,2018,0.15,0.32,2041.0
3,9,0,2018,0.02,0.02,1281.0
3,10,0,2018,0.11,0.23,2210.0
3,10,1,2018,0.19,0.83,4308.0
3,11,0,2018,0.26,0.7,2719.0
3,11,1,2018,0.11,0.29,2711.0
3,12,0,2018,15.64,33.25,2126.0
3,12,1,2018,9.62,27.97,2908.0
3,13,0,2018,19.18,54.31,2832.0
3,13,1,2018,25.68,126.32,4919.0
3,14,0,2018,3.65,8.46,2316.0
3,14,1,2018,3.39,6.01,1770.0
3,15,0,2018,5.54,12.05,2177.0
3,15,1,2018,2.95,6.77,2290.0
3,16,0,2018,17.98,33.51,1863.0
3,16,1,2018,1.7,3.14,1849.0
3,17,0,2018,30.55,73.63,2410.0
3,17,1,2018,12.47,17.51,1404.0
3,18,0,2018,1.52,4.3,2822.0
3,18,1,2018,0.46,1.49,3221.0
3,20,0,2018,41.2,93.91,2279.0
3,20,1,2018,56.32,167.73,2978.0
3,21,0,2018,33.92,53.85,1588.0
3,21,1,2018,22.27,22.36,1004.0
3,22,0,2018,0.39,0.89,2306.0
3,22,1,2018,2.24,3.77,1684.0
3,23,0,2018,1.18,2.04,1726.0
3,23,1,2018,0.14,0.43,3047.0
3,24,0,2018,0.41,0.69,1699.0
3,24,1,2018,0.01,0.02,1831.0
3,25,0,2018,2.83,4.84,1711.0
3,25,1,2018,0.15,0.28,1876.0
3,26,0,2018,37.13,69.7,1877.0
3,26,1,2018,2.77,9.34,3367.0
3,28,0,2018,0.13,0.47,3490.0
3,28,1,2018,0.05,0.17,3682.0
3,29,0,2018,32.13,132.17,4114.0
3,29,1,2018,35.27,182.87,5185.0
3,30,0,2018,57.98,66.34,1144.0
3,30,1,2018,31.06,108.95,3508.0
3,31,0,2018,0.49,0.86,1753.0
3,31,1,2018,0.01,0.01,1074.0
3,32,0,2018,20.72,73.72,3558.0
3,32,1,2018,5.73,24.67,4301.0
3,33,0,2018,16.59,54.94,3312.0
3,33,1,2018,8.86,33.41,3771.0
3,34,0,2018,2.13,5.79,2714.0
3,34,1,2018,0.74,2.38,3233.0
3,35,0,2018,74.23,188.19,2535.0
3,35,1,2018,97.79,334.17,3417.0
3,36,0,2018,4.08,7.81,1913.0
3,36,1,2018,3.67,10.4,2834.0
3,37,0,2018,42.96,120.82,2813.0
3,37,1,2018,16.03,62.4,3893.0
3,0,0,2018,574.99,1334.24,2320.0
3,0,1,2018,381.22,1297.09,3403.0
34,2,0,2018,2.5,0.46,182.0
34,3,0,2018,0.01,0.01,864.0
34,4,0,2018,0.06,0.05,833.0
34,5,0,2018,0.17,0.32,1852.0
34,7,0,2018,0.68,0.32,480.0
34,8,0,2018,0.02,0.02,1335.0
34,12,0,2018,2.54,3.08,1209.0
34,13,0,2018,0.02,0.02,1211.0
34,16,0,2018,2.31,2.34,1014.0
34,17,0,2018,14.83,9.48,639.0
34,20,0,2018,2.13,1.8,846.0
34,21,0,2018,12.61,8.34,662.0
34,22,0,2018,0.01,0.01,1055.0
34,23,0,2018,0.01,0.02,1295.0
34,25,0,2018,0.03,0.03,910.0
34,26,0,2018,1.44,1.47,1022.0
34,29,0,2018,0.02,0.02,1047.0
34,30,0,2018,0.1,0.09,941.0
34,32,0,2018,0.41,0.52,1248.0
34,33,0,2018,2.96,1.92,647.0
34,34,0,2018,0.06,0.04,759.0
34,35,0,2018,2.51,2.72,1084.0
34,36,0,2018,0.03,0.02,805.0
34,37,0,2018,0.04,0.06,1543.0
34,0,0,2018,45.5,33.15,729.0
35,2,0,2018,0.22,0.18,810.0
35,2,1,2018,2.96,2.93,989.0
35,4,1,2018,0.6,0.4,665.0
35,5,0,2018,0.08,0.07,894.0
35,7,0,2018,0.84,0.28,331.0
35,7,1,2018,0.05,0.01,293.0
35,8,0,2018,0.01,0.01,902.0
35,12,0,2018,1.06,0.68,640.0
35,12,1,2018,0.04,0.06,1478.0
35,14,0,2018,0.07,0.05,670.0
35,16,0,2018,1.29,1.08,841.0
35,17,0,2018,0.81,0.41,508.0
35,17,1,2018,0.04,0.02,500.0
35,20,0,2018,24.37,11.33,465.0
35,20,1,2018,0.43,0.57,1336.0
35,21,0,2018,3.67,1.54,421.0
35,22,1,2018,0.01,0.01,1006.0
35,25,1,2018,0.01,0.01,819.0
35,26,0,2018,0.53,0.17,313.0
35,26,1,2018,0.05,0.02,511.0
35,29,0,2018,0.02,0.01,555.0
35,30,0,2018,7.51,3.76,501.0
35,31,0,2018,0.03,0.03,936.0
35,32,0,2018,0.44,0.34,760.0
35,32,1,2018,3.96,2.41,607.0
35,33,0,2018,0.27,0.23,845.0
35,33,1,2018,0.05,0.07,1480.0
35,34,0,2018,0.03,0.01,582.0
35,34,1,2018,0.02,0.02,700.0
35,35,0,2018,5.21,2.89,555.0
35,35,1,2018,0.46,0.36,786.0
35,36,0,2018,0.12,0.1,868.0
35,37,0,2018,0.67,0.44,657.0
35,37,1,2018,0.08,0.08,984.0
35,0,0,2018,47.26,23.63,500.0
35,0,1,2018,8.77,6.97,796.0
15,2,0,2018,0.18,0.05,294.0
15,2,1,2018,1.03,0.79,771.0
15,3,0,2018,0.01,0.01,1020.0
15,4,1,2018,0.11,0.08,693.0
15,5,0,2018,0.09,0.05,581.0
15,5,1,2018,1.6,1.13,705.0
15,7,0,2018,0.09,0.04,487.0
15,7,1,2018,0.05,0.02,337.0
15,12,0,2018,0.63,0.21,334.0
15,12,1,2018,0.24,0.28,1181.0
15,13,0,2018,0.19,0.12,654.0
15,16,0,2018,0.3,0.23,746.0
15,17,0,2018,4.15,1.42,341.0
15,17,1,2018,0.06,0.01,171.0
15,20,0,2018,0.95,0.38,402.0
15,20,1,2018,1.96,2.42,1235.0
15,21,0,2018,4.81,2.04,424.0
15,25,0,2018,0.01,0.01,1074.0
15,26,0,2018,0.73,0.2,274.0
15,26,1,2018,1.44,0.51,354.0
15,29,0,2018,0.03,0.03,834.0
15,29,1,2018,0.16,0.14,880.0
15,30,0,2018,24.65,12.2,495.0
15,30,1,2018,0.02,0.02,1251.0
15,32,0,2018,0.27,0.18,674.0
15,32,1,2018,1.43,0.59,409.0
15,33,0,2018,0.66,0.42,629.0
15,33,1,2018,0.07,0.07,948.0
15,34,0,2018,0.02,0.01,603.0
15,34,1,2018,0.02,0.01,664.0
15,35,0,2018,0.51,0.22,424.0
15,35,1,2018,0.41,0.34,830.0
15,37,0,2018,0.03,0.02,751.0
15,37,1,2018,0.62,0.3,481.0
15,0,0,2018,38.32,17.84,466.0
15,0,1,2018,9.23,6.71,727.0
33,2,0,2018,3.63,0.82,225.0
33,2,1,2018,9.63,6.58,683.0
33,3,0,2018,0.05,0.05,952.0
33,3,1,2018,0.05,0.07,1282.0
33,4,0,2018,0.06,0.05,833.0
33,4,1,2018,1.45,1.09,753.0
33,5,0,2018,0.46,0.55,1183.0
33,5,1,2018,4.33,3.99,921.0
33,7,0,2018,2.02,0.8,397.0
33,7,1,2018,5.43,4.57,841.0
33,8,0,2018,0.03,0.03,1150.0
33,8,1,2018,0.01,0.01,1030.0
33,11,1,2018,0.06,0.06,1024.0
33,12,0,2018,4.41,4.0,907.0
33,12,1,2018,2.21,2.81,1274.0
33,13,0,2018,0.23,0.16,685.0
33,13,1,2018,0.49,0.67,1351.0
33,14,0,2018,0.15,0.12,767.0
33,14,1,2018,0.12,0.42,3378.0
33,15,0,2018,0.18,0.09,506.0
33,15,1,2018,0.02,0.02,767.0
33,16,0,2018,4.32,3.92,907.0
33,16,1,2018,3.11,3.44,1105.0
33,17,0,2018,20.87,11.81,566.0
33,17,1,2018,12.69,5.93,467.0
33,18,1,2018,0.02,0.02,830.0
33,20,0,2018,27.47,13.53,492.0
33,20,1,2018,38.53,46.93,1218.0
33,21,0,2018,21.96,12.34,562.0
33,21,1,2018,18.06,14.49,802.0
33,22,0,2018,0.01,0.01,1055.0
33,22,1,2018,0.31,0.29,948.0
33,23,0,2018,0.01,0.02,1295.0
33,23,1,2018,0.08,0.12,1411.0
33,24,0,2018,0.02,0.03,1632.0
33,24,1,2018,0.02,0.03,1501.0
33,25,0,2018,0.16,0.22,1355.0
33,25,1,2018,0.22,0.25,1139.0
33,26,0,2018,4.01,2.52,629.0
33,26,1,2018,3.17,1.6,504.0
33,29,0,2018,0.08,0.06,825.0
33,29,1,2018,0.22,0.21,977.0
33,30,0,2018,42.75,18.67,437.0
33,30,1,2018,16.33,18.92,1159.0
33,31,0,2018,0.05,0.05,961.0
33,32,0,2018,1.91,1.65,866.0
33,32,1,2018,6.6,3.86,585.0
33,33,0,2018,3.9,2.57,659.0
33,33,1,2018,1.21,1.83,1514.0
33,34,0,2018,0.15,0.1,712.0
33,34,1,2018,0.11,0.09,756.0
33,35,0,2018,8.23,5.83,708.0
33,35,1,2018,14.68,18.25,1243.0
33,36,0,2018,0.43,0.4,926.0
33,36,1,2018,0.17,0.16,912.0
33,37,0,2018,0.75,0.53,703.0
33,37,1,2018,3.88,3.16,814.0
33,0,0,2018,148.3,80.91,546.0
33,0,1,2018,143.24,139.85,976.0
31,1,0,2018,0.06,0.12,1975.0
31,2,0,2018,21.13,58.29,2758.0
31,2,1,2018,19.1,50.1,2623.0
31,3,0,2018,2.16,3.5,1620.0
31,3,1,2018,0.09,0.15,1572.0
31,4,0,2018,20.67,41.88,2026.0
31,4,1,2018,5.62,12.78,2272.0
31,5,0,2018,33.85,65.53,1936.0
31,5,1,2018,31.1,90.47,2909.0
31,7,0,2018,40.24,69.37,1724.0
31,7,1,2018,6.5,6.21,955.0
31,8,0,2018,0.18,0.35,1910.0
31,8,1,2018,0.02,0.02,1198.0
31,9,0,2018,0.02,0.02,1281.0
31,10,0,2018,0.11,0.23,2210.0
31,10,1,2018,0.19,0.83,4307.0
31,11,0,2018,0.26,0.7,2707.0
31,11,1,2018,0.17,0.35,2097.0
31,12,0,2018,20.05,37.25,1858.0
31,12,1,2018,11.83,30.79,2603.0
31,13,0,2018,19.41,54.47,2807.0
31,13,1,2018,26.17,126.98,4852.0
31,14,0,2018,3.81,8.58,2254.0
31,14,1,2018,3.52,6.43,1827.0
31,15,0,2018,5.71,12.14,2125.0
31,15,1,2018,2.98,6.78,2279.0
31,16,0,2018,22.3,37.42,1678.0
31,16,1,2018,4.81,6.58,1368.0
31,17,0,2018,51.42,85.45,1662.0
31,17,1,2018,25.17,23.44,931.0
31,18,0,2018,1.53,4.31,2818.0
31,18,1,2018,0.48,1.51,3118.0
31,20,0,2018,68.67,107.43,1564.0
31,20,1,2018,94.85,214.65,2263.0
31,21,0,2018,55.89,66.19,1184.0
31,21,1,2018,40.33,36.85,914.0
31,22,0,2018,0.39,0.89,2289.0
31,22,1,2018,2.54,4.06,1596.0
31,23,0,2018,1.2,2.06,1722.0
31,23,1,2018,0.22,0.55,2436.0
31,24,0,2018,0.43,0.73,1696.0
31,24,1,2018,0.03,0.04,1616.0
31,25,0,2018,2.99,5.06,1692.0
31,25,1,2018,0.37,0.53,1437.0
31,26,0,2018,41.15,72.22,1755.0
31,26,1,2018,5.94,10.93,1840.0
31,28,0,2018,0.14,0.47,3448.0
31,28,1,2018,0.06,0.17,3089.0
31,29,0,2018,32.21,132.24,4106.0
31,29,1,2018,35.49,183.09,5159.0
31,30,0,2018,100.72,85.01,844.0
31,30,1,2018,47.39,127.88,2698.0
31,31,0,2018,0.54,0.91,1680.0
31,31,1,2018,0.01,0.01,1074.0
31,32,0,2018,22.63,75.37,3331.0
31,32,1,2018,12.33,28.53,2313.0
31,33,0,2018,20.49,57.51,2807.0
31,33,1,2018,10.07,35.24,3499.0
31,34,0,2018,2.28,5.89,2587.0
31,34,1,2018,0.85,2.47,2903.0
31,35,0,2018,82.46,194.02,2353.0
31,35,1,2018,112.47,352.42,3133.0
31,36,0,2018,4.51,8.2,1819.0
31,36,1,2018,3.84,10.56,2749.0
31,37,0,2018,43.7,121.34,2777.0
31,37,1,2018,19.91,65.56,3293.0
